"vague","grappe","s02q01","s02q02","s02q02_autre","s02q03","s02q03_unite","s02q04__0","s02q04__1","s02q04__2","s02q04__3","s02q04__4","s02q04__5","s02q04__6","s02q04__7","s02q04__8","s02q04__9","s02q04__10","s02q04__11","s02q04_autre"
1,533,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,533,2,1,,15,1,0,1,0,0,0,0,0,0,2,0,0,0,
1,533,2,1,,20,1,0,0,2,0,0,0,0,0,0,0,0,1,"la chèreté des inscriptions"
1,533,2,1,,5,1,0,0,0,0,0,0,0,0,2,1,0,0,
1,533,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,533,2,8,"Ils disent que sa existe pas ici a leurs connaissance",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,533,2,1,,15,1,0,2,0,0,0,0,0,0,0,0,0,1,"la chèreté des inscriptions"
1,533,2,1,,10,1,0,2,0,0,0,0,0,0,1,0,0,0,
1,533,2,1,,10,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,533,2,1,,10,1,0,1,0,0,0,0,2,0,0,0,0,0,
1,533,2,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,1,"insécurité"
1,533,2,1,,15,1,0,2,0,0,1,0,0,0,0,0,0,0,
1,533,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"tros de poussiere"
1,533,2,8,"Ils disent que sa n'existe pas ici a leurs connaissances",0,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,533,2,1,,15,1,0,1,0,0,0,0,2,0,0,0,0,0,
2,534,2,1,,20,1,0,0,1,0,0,0,0,0,0,0,0,2,"MANQUE D'INFORMATION"
2,534,2,1,,15,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,534,2,1,,5,1,0,0,0,0,0,0,0,0,0,1,0,0,
2,534,2,1,,10,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,534,2,1,,5,1,0,0,0,0,0,0,0,0,0,1,0,0,
2,534,2,1,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,
2,534,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,534,2,1,,15,1,0,0,0,0,0,0,0,0,0,1,0,0,
2,534,2,1,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,
2,534,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,534,2,1,,15,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,534,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,534,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,534,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,534,2,1,,15,1,0,0,0,0,0,0,0,0,0,1,0,0,
2,534,2,1,,10,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,534,2,1,,15,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,534,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,534,2,1,,15,1,0,0,0,0,1,0,0,0,0,0,0,0,
2,534,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,534,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,534,2,1,,10,1,0,0,0,0,0,0,0,0,0,1,0,0,
2,534,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,534,2,1,,15,1,0,0,1,0,0,0,0,0,0,2,0,0,
2,534,2,1,,10,1,0,0,0,0,1,0,0,0,0,0,0,0,
2,534,2,8,"NE SAIS PAS",9999,1,0,0,0,0,0,0,0,0,0,0,0,1,"NE SAIS PAS"
1,535,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,535,2,4,,1,2,0,0,0,0,2,1,0,0,0,0,0,0,
1,535,2,1,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,535,2,3,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,535,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,535,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,535,2,4,,30,1,0,0,0,0,1,0,0,0,0,0,0,0,
1,535,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,535,2,1,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,535,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,535,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,535,1,,,,,0,0,1,0,0,0,0,0,0,0,0,2,"manque d accompagnement"
1,535,2,1,,1,2,0,1,0,0,0,0,0,2,0,0,0,0,
1,535,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,535,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque d eau"
1,535,2,4,,40,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,535,2,4,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,
1,535,2,4,,30,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,535,1,,,,,0,0,0,0,0,0,1,0,0,0,0,2,"poussiereux"
1,535,2,3,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,535,2,4,,40,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,535,2,4,,30,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,535,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,535,2,4,,2,2,0,1,0,0,0,0,0,2,0,0,0,0,
1,535,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,535,2,4,,1,2,0,0,0,0,0,0,0,1,0,0,0,0,
2,536,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,536,2,3,,10,1,0,0,0,0,1,0,0,0,0,0,2,0,
2,536,2,1,,10,1,0,0,0,0,0,0,1,0,0,2,0,0,
2,536,2,8,"NE SAIS PAS",0,1,0,0,0,0,0,0,0,0,0,0,0,1,"NE SAIS PAS"
2,536,2,1,,10,1,0,0,0,0,0,0,0,0,0,1,0,0,
2,536,2,4,,10,1,0,0,0,0,0,0,0,0,0,1,0,0,
2,536,2,1,,10,1,0,0,0,0,0,0,0,0,0,1,0,0,
2,536,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,536,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,536,2,1,,10,1,0,0,0,0,0,0,1,0,0,0,0,0,
2,536,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,536,2,1,,10,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,536,2,1,,15,1,0,0,2,0,0,1,0,0,0,0,0,0,
2,536,2,1,,10,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,536,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,536,2,1,,15,1,0,0,2,0,0,0,0,0,0,1,0,0,
2,536,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,536,2,3,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,536,2,3,,10,1,0,0,1,0,0,0,0,0,2,0,0,0,
2,536,2,2,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,536,2,1,,10,1,0,0,0,0,0,0,0,0,0,1,0,0,
2,536,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,536,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,536,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,536,2,3,,10,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,536,2,1,,10,1,0,0,2,0,0,0,1,0,0,0,0,0,
1,537,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,537,2,4,,30,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,537,2,4,,10,1,0,0,0,0,2,1,0,0,0,0,0,0,
1,537,2,1,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,
1,537,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"poussiereux"
1,537,2,1,,30,1,0,1,0,0,0,0,0,0,0,2,0,0,
1,537,2,2,,25,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,537,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,537,2,1,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,537,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,537,2,1,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,537,2,1,,2,2,0,0,0,0,0,0,0,1,0,0,0,0,
1,537,2,4,,30,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,537,2,1,,1,2,0,1,0,0,0,0,0,2,0,0,0,0,
1,537,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,537,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,537,2,1,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,537,2,1,,35,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,537,2,3,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,537,2,1,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,537,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,537,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque deaux"
1,537,2,1,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,537,2,4,,30,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,537,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque de financrment"
1,537,2,4,,10,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,538,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2,538,2,1,,15,1,0,1,0,0,0,0,0,0,2,0,0,0,
2,538,2,3,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,538,2,1,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,538,1,,,,,0,0,0,0,0,0,0,0,2,0,0,1,"le probleme des abris provisoires"
2,538,2,,,,,,,,,,,,,,,,,
2,538,2,1,,10,1,0,0,0,0,0,0,0,0,0,0,0,1,"Insécurité"
2,538,2,1,,15,1,0,0,0,0,2,0,0,0,0,1,0,0,
2,538,2,1,,15,1,0,0,0,0,0,0,2,0,1,0,0,0,
2,538,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,538,2,1,,20,1,0,0,0,1,0,0,0,0,0,0,0,0,
2,538,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,538,2,1,,10,1,0,0,2,0,1,0,0,0,0,0,0,0,
2,538,2,1,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,538,2,1,,20,1,0,1,0,0,0,0,0,0,2,0,0,0,
2,538,1,,,,,0,0,2,0,0,0,0,0,1,0,0,0,
2,538,2,1,,15,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,538,2,1,,20,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,538,2,1,,15,1,0,0,0,0,2,1,0,0,0,0,0,0,
2,538,2,1,,10,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,538,2,,,,,,,,,,,,,,,,,
2,538,2,,,,,,,,,,,,,,,,,
2,538,2,1,,20,1,0,0,0,0,0,0,0,0,1,0,0,0,
2,538,1,,,,,0,0,0,0,0,0,0,0,2,1,0,0,
2,538,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,538,2,1,,15,1,0,0,0,0,2,0,0,0,0,1,0,0,
1,539,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
1,539,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,539,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
1,539,2,3,,15,1,0,1,0,0,0,0,0,0,0,0,0,2,"produits insufisant"
1,539,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,539,1,,,,,0,0,0,0,0,0,1,0,0,0,0,2,"problems salair manque dequipements soins"
1,539,1,,,,,0,0,0,0,0,0,0,0,2,0,0,1,"manque de classe table banc manque de personnel,manque doutils informed"
1,539,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manquevd e salle classe,table banc eaux assainissement"
1,539,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"pas de pris en charge pour certains produits,rupture de medicaments"
1,539,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,539,2,1,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,539,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,539,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,539,2,3,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,539,2,3,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,539,2,2,,35,1,0,1,0,0,0,0,0,0,0,0,0,2,"manque delectricitè"
1,539,1,,,,,0,0,0,1,0,0,0,0,0,0,0,2,"manque daccueil,pas de motivation pour le personnel à part le medecin,pas dindemnisation des tickets"
1,539,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"interets elevè garanti"
1,539,2,1,,10,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,539,1,,,,,0,0,1,0,2,0,0,0,0,0,0,0,
1,539,2,3,,15,1,0,1,2,0,0,0,0,0,0,0,0,0,
1,539,2,1,,30,1,0,1,0,0,0,0,0,0,0,2,0,0,
1,539,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,539,2,1,,5,1,0,0,0,0,1,0,0,0,0,0,0,0,
1,539,2,3,,10,1,0,1,2,0,0,0,0,0,0,0,0,0,
1,539,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
2,540,2,4,,20,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,540,1,,,,,0,0,0,0,1,0,0,2,0,0,0,0,
2,540,1,,,,,0,1,0,0,0,0,0,0,2,0,0,0,
2,540,2,3,,15,1,0,1,0,0,2,0,0,0,0,0,0,0,
2,540,2,3,,15,1,0,1,0,0,0,0,0,2,0,0,0,0,
2,540,2,,,,,,,,,,,,,,,,,
2,540,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"Insecurité"
2,540,2,3,,20,1,0,1,0,0,2,0,0,0,0,0,0,0,
2,540,1,,,,,0,0,1,0,0,0,0,0,2,0,0,0,
2,540,2,3,,15,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,540,2,3,,15,1,0,1,0,0,0,0,0,0,2,0,0,0,
2,540,2,4,,10,1,0,1,0,0,0,0,0,0,2,0,0,0,
2,540,2,3,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,540,2,,,,,,,,,,,,,,,,,
2,540,2,,,,,,,,,,,,,,,,,
2,540,1,,,,,0,1,0,0,0,0,0,0,2,0,0,0,
2,540,2,4,,20,1,0,1,0,0,2,0,0,0,0,0,0,0,
2,540,1,,,,,0,1,0,0,0,0,0,0,2,0,0,0,
2,540,1,,,,,0,0,0,0,2,1,0,0,0,0,0,0,
2,540,1,,,,,0,2,0,0,0,0,0,0,1,0,0,0,
2,540,1,,,,,0,1,0,0,0,0,0,0,2,0,0,0,
2,540,2,4,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,540,1,,,,,0,0,0,0,0,0,0,2,1,0,0,0,
2,540,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,540,1,,,,,0,0,0,0,2,0,0,0,0,1,0,0,
2,540,1,,,,,0,1,0,0,0,0,0,2,0,0,0,0,
1,541,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,2,3,,5,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,541,2,1,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,1,,,,,0,0,0,0,1,0,0,0,0,0,0,0,
1,541,2,1,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,1,,,,,0,0,2,0,0,0,0,0,0,0,0,1,"manque deaux"
1,541,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,541,2,3,,5,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,541,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,541,2,3,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,541,2,3,,5,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,2,3,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,2,4,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,2,4,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,1,,,,,0,0,0,0,1,0,0,0,0,2,0,0,
1,541,1,,,,,0,0,0,0,0,0,1,0,0,0,0,0,
1,541,2,1,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,2,3,,5,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,2,3,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,541,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,
1,541,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,542,2,1,,30,1,0,2,0,0,0,0,0,0,1,0,0,0,
2,542,2,1,,15,1,0,1,0,0,0,0,0,0,0,0,0,2,"Manque de transport"
2,542,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,542,2,,,,,,,,,,,,,,,,,
2,542,2,1,,25,1,0,1,2,0,0,0,0,0,0,0,0,0,
2,542,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"Manque de gardien"
2,542,2,1,,40,1,0,1,0,0,0,0,0,0,2,0,0,0,
2,542,2,1,,30,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,542,2,,,,,,,,,,,,,,,,,
2,542,2,1,,30,1,0,1,0,0,2,0,0,0,0,0,0,0,
2,542,2,3,,1,2,0,1,0,0,0,0,2,0,0,0,0,0,
2,542,2,4,,15,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,542,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,542,2,1,,35,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,542,2,1,,35,1,0,1,0,0,0,0,2,0,0,0,0,0,
2,542,2,1,,20,1,0,2,0,0,0,0,0,0,0,1,0,0,
2,542,2,,,,,,,,,,,,,,,,,
2,542,2,4,,15,1,0,0,0,0,1,2,0,0,0,0,0,0,
2,542,1,,,,,0,0,0,0,0,0,0,0,2,0,0,1,"Manque de maternité et de dortoir pour l'ICP"
2,542,2,1,,15,1,0,0,0,0,0,0,0,1,0,0,0,0,
2,542,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,542,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"Manque d'eau"
2,542,2,1,,35,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,542,2,1,,15,1,0,1,0,0,0,0,0,0,0,0,0,2,"Moyen de transport"
2,542,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque de dos danne"
2,542,2,1,,35,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,543,2,1,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,2,1,,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,543,2,1,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,2,3,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,543,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,543,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,543,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,2,3,,5,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,2,1,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,2,3,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,543,2,3,,5,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,543,2,1,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,543,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
1,543,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
1,543,2,1,,25,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,2,3,,5,1,0,0,0,0,1,0,0,0,0,0,0,0,
1,543,2,4,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,543,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
2,544,2,1,,30,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,544,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"Manque de dos danne"
2,544,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,544,2,1,,35,1,0,1,0,0,2,0,0,0,0,0,0,0,
2,544,2,1,,40,1,0,1,0,0,0,0,0,0,2,0,0,0,
2,544,1,,,,,0,1,0,0,0,0,0,0,0,0,0,2,"Manque de gardien"
2,544,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,
2,544,2,1,,20,1,0,1,0,0,0,0,0,0,2,0,0,0,
2,544,2,1,,30,1,0,1,0,0,2,0,0,0,0,0,0,0,
2,544,2,4,,15,1,0,0,0,0,1,2,0,0,0,0,0,0,
2,544,2,1,,20,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,544,2,1,,35,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,544,2,1,,15,1,0,0,0,0,0,0,0,1,0,0,0,0,
2,544,2,1,,35,1,0,1,0,0,0,0,2,0,0,0,0,0,
2,544,2,,,,,,,,,,,,,,,,,
2,544,2,,,,,,,,,,,,,,,,,
2,544,2,1,,25,1,0,1,2,0,0,0,0,0,0,0,0,0,
2,544,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,
2,544,2,1,,20,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,544,1,,,,,0,0,0,0,0,0,0,0,2,0,0,1,"Manque de maternité et de dortoir pour l'IPC"
2,544,1,,,,,0,1,0,0,0,0,0,0,0,0,0,2,"Manque d'eau"
2,544,2,,,,,,,,,,,,,,,,,
2,544,2,4,,15,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,544,2,1,,15,1,0,0,0,0,0,0,0,0,1,0,0,2,"Manque de moyen de transport"
2,544,2,1,,15,1,0,0,0,0,0,0,0,0,1,0,0,2,"Manque de moyens de transport"
2,544,2,3,,1,2,0,1,0,0,0,0,2,0,0,0,0,0,
1,545,2,3,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,545,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
1,545,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,3,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,1,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,4,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,3,,10,1,0,1,0,0,2,0,0,0,0,0,0,0,
1,545,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,1,,5,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,1,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,545,2,3,,5,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,4,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,3,,5,1,0,1,0,0,0,0,0,0,0,2,0,0,
1,545,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,3,,5,1,0,1,0,0,0,0,0,0,0,2,0,0,
1,545,2,1,,30,1,0,1,0,0,0,0,0,0,0,2,0,0,
1,545,2,3,,20,1,0,1,0,0,0,0,0,0,0,2,0,0,
1,545,2,3,,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,3,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,3,,5,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,2,3,,5,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,545,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"manque d'eaux,manque de table banc"
1,545,2,1,,30,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,2,1,,2,1,0,1,0,0,0,0,0,2,0,0,0,0,
1,546,2,3,,25,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,546,2,3,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,2,2,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,2,2,,2,1,0,1,0,0,0,0,0,2,0,0,0,0,
1,546,2,3,,1,2,0,1,0,0,0,0,0,2,0,0,0,0,
1,546,2,1,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,2,4,,5,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,1,,,,,0,0,0,0,0,0,0,0,1,0,0,0,
1,546,1,,,,,0,0,0,0,0,0,1,2,0,0,0,0,
1,546,2,2,,45,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,2,3,,40,1,0,1,0,0,0,0,0,2,0,0,0,0,
1,546,2,2,,5,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,2,1,,2,2,0,0,1,0,0,0,0,0,0,0,0,0,
1,546,2,3,,50,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,
1,546,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"trop ancien"
1,546,2,3,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,2,4,,35,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,2,3,,40,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,2,4,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,1,,,,,0,0,1,0,0,0,0,0,0,2,0,0,
1,546,2,2,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,2,1,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,
1,546,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"difficultè d'approvisionnement"
2,547,2,3,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,547,2,3,,45,1,0,1,0,0,0,0,0,0,0,2,0,0,
2,547,2,3,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
2,547,2,8,"Ils se basent laba",10,1,0,1,0,0,0,0,0,0,0,0,0,2,"problemes tutorale"
2,547,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"le chateau d'eau est en panne, il y a pas de pompe"
2,547,1,,,,,0,0,0,0,0,0,0,0,1,0,0,2,"manque de cantine et de véhicule pour transporter les gens"
2,547,2,3,,1,2,0,2,0,0,1,0,0,0,0,0,0,0,
2,547,2,3,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
